Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200943P138109,"8:15am, 15th October 2009",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200943P138109/,https://api.cyclestreets.net/v2/collisions.location?id=200943P138109,51.774953,-1.259763
200843P252098,"8:17am, 22nd September 2008",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200843P252098/,https://api.cyclestreets.net/v2/collisions.location?id=200843P252098,51.774164,-1.262964
200843P288048,"6:30pm, 29th April 2008",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200843P288048/,https://api.cyclestreets.net/v2/collisions.location?id=200843P288048,51.774164,-1.262964
200743P133107,"3:10pm, 10th October 2007",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200743P133107/,https://api.cyclestreets.net/v2/collisions.location?id=200743P133107,51.775465,-1.255406
200643P153106,"9:00am, 12th October 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P153106/,https://api.cyclestreets.net/v2/collisions.location?id=200643P153106,51.77434,-1.262382
200643P157096,"8:05am, 15th September 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P157096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P157096,51.775464,-1.255261
200643P182096,"8:10am, 15th September 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P182096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P182096,51.775374,-1.255263
200643P245096,"11:00am, 18th September 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P245096/,https://api.cyclestreets.net/v2/collisions.location?id=200643P245096,51.775374,-1.255263
200543P250115,"11:47am, 19th November 2005",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200543P250115/,https://api.cyclestreets.net/v2/collisions.location?id=200543P250115,51.774079,-1.26369
200443P088044,"7:50am, 6th April 2004",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P088044/,https://api.cyclestreets.net/v2/collisions.location?id=200443P088044,51.767943,-1.232198
200443P122014,"1:20am, 8th January 2004",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P122014/,https://api.cyclestreets.net/v2/collisions.location?id=200443P122014,51.774077,-1.263401
200443P169074,"6:15pm, 16th July 2004",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200443P169074/,https://api.cyclestreets.net/v2/collisions.location?id=200443P169074,51.775123,-1.258166
200443P300064,"3:25pm, 17th June 2004",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200443P300064/,https://api.cyclestreets.net/v2/collisions.location?id=200443P300064,51.775298,-1.257438
200343P034103,"1:45pm, 2nd October 2003",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200343P034103/,https://api.cyclestreets.net/v2/collisions.location?id=200343P034103,51.767943,-1.232198
200343P202113,"3:30pm, 13th November 2003",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200343P202113/,https://api.cyclestreets.net/v2/collisions.location?id=200343P202113,51.77478,-1.26078
200243P166022,"4:20pm, 13th February 2002",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P166022/,https://api.cyclestreets.net/v2/collisions.location?id=200243P166022,51.767943,-1.232198
200143P133021,"8:18pm, 11th February 2001",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200143P133021/,https://api.cyclestreets.net/v2/collisions.location?id=200143P133021,51.768033,-1.232196
200143P273031,"9:00pm, 23rd March 2001",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200143P273031/,https://api.cyclestreets.net/v2/collisions.location?id=200143P273031,51.768033,-1.232196
200043P006110,"5:50pm, 1st November 2000",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200043P006110/,https://api.cyclestreets.net/v2/collisions.location?id=200043P006110,51.770579,-1.236646
200043P040020,"4:00pm, 3rd February 2000",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200043P040020/,https://api.cyclestreets.net/v2/collisions.location?id=200043P040020,51.774778,-1.26049
200043P265010,"5:40pm, 21st January 2000",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200043P265010/,https://api.cyclestreets.net/v2/collisions.location?id=200043P265010,51.767944,-1.232343
200043P333120,"8:13pm, 19th December 2000",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200043P333120/,https://api.cyclestreets.net/v2/collisions.location?id=200043P333120,51.770579,-1.236646
199943P147119,"8:30am, 12th November 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P147119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P147119,51.774165,-1.263109
199943P373049,"2:45pm, 25th April 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P373049/,https://api.cyclestreets.net/v2/collisions.location?id=199943P373049,51.76858,-1.233347
