Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
2019430069177,"6:40pm, 5th March 2019",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2019430069177/,https://api.cyclestreets.net/v2/collisions.location?id=2019430069177,51.749909,-1.244002
2019430076167,"2:30am, 10th March 2019",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2019430076167/,https://api.cyclestreets.net/v2/collisions.location?id=2019430076167,51.749864,-1.244017
2019430312585,"11:00pm, 5th October 2019",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2019430312585/,https://api.cyclestreets.net/v2/collisions.location?id=2019430312585,51.749908,-1.243944
2019430400879,"5:00pm, 22nd December 2019",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2019430400879/,https://api.cyclestreets.net/v2/collisions.location?id=2019430400879,51.749899,-1.243959
2018430025566,"8:07pm, 22nd January 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430025566/,https://api.cyclestreets.net/v2/collisions.location?id=2018430025566,51.749917,-1.243959
2018430112991,"10:34pm, 12th April 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430112991/,https://api.cyclestreets.net/v2/collisions.location?id=2018430112991,51.749927,-1.243987
2018430147331,"8:25pm, 26th April 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430147331/,https://api.cyclestreets.net/v2/collisions.location?id=2018430147331,51.750159,-1.243824
2018430212802,"2:05pm, 8th July 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430212802/,https://api.cyclestreets.net/v2/collisions.location?id=2018430212802,51.750141,-1.24381
2018430222088,"12:19pm, 19th July 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430222088/,https://api.cyclestreets.net/v2/collisions.location?id=2018430222088,51.749909,-1.243988
2018430242437,"6:30pm, 2nd August 2018",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/2018430242437/,https://api.cyclestreets.net/v2/collisions.location?id=2018430242437,51.75021,-1.243287
2018430361277,"1:00am, 17th November 2018",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/2018430361277/,https://api.cyclestreets.net/v2/collisions.location?id=2018430361277,51.749882,-1.243974
