Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200243P433012,"4:45pm, 31st January 2002",fatal,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200243P433012/,https://api.cyclestreets.net/v2/collisions.location?id=200243P433012,51.75852,-1.194542
200243P582112,"7:19pm, 25th November 2002",fatal,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200243P582112/,https://api.cyclestreets.net/v2/collisions.location?id=200243P582112,51.750695,-1.262767
200243P011072,"9:08am, 2nd July 2002",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P011072/,https://api.cyclestreets.net/v2/collisions.location?id=200243P011072,51.752632,-1.270558
200243P019042,"5:37pm, 3rd April 2002",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200243P019042/,https://api.cyclestreets.net/v2/collisions.location?id=200243P019042,51.735524,-1.238395
200243P020042,"3:33pm, 3rd April 2002",serious,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/200243P020042/,https://api.cyclestreets.net/v2/collisions.location?id=200243P020042,51.732085,-1.221221
200243P029062,"4:00pm, 5th June 2002",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200243P029062/,https://api.cyclestreets.net/v2/collisions.location?id=200243P029062,51.753215,-1.292425
200243P031052,"9:20am, 3rd May 2002",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P031052/,https://api.cyclestreets.net/v2/collisions.location?id=200243P031052,51.735011,-1.215089
200243P040102,"10:50am, 4th October 2002",serious,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/200243P040102/,https://api.cyclestreets.net/v2/collisions.location?id=200243P040102,51.752178,-1.255499
200243P048112,"7:40pm, 1st November 2002",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P048112/,https://api.cyclestreets.net/v2/collisions.location?id=200243P048112,51.752596,-1.250567
200243P058082,"9:00pm, 5th August 2002",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P058082/,https://api.cyclestreets.net/v2/collisions.location?id=200243P058082,51.782003,-1.265591
200243P066082,"8:58pm, 6th August 2002",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P066082/,https://api.cyclestreets.net/v2/collisions.location?id=200243P066082,51.750162,-1.235542
200243P088112,"7:30am, 7th November 2002",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200243P088112/,https://api.cyclestreets.net/v2/collisions.location?id=200243P088112,51.732165,-1.219772
