Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
200643P039066,"6:15pm, 2nd June 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P039066/,https://api.cyclestreets.net/v2/collisions.location?id=200643P039066,51.776693,-1.264807
200643P048056,"6:30pm, 4th May 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P048056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P048056,51.759105,-1.214526
200643P050016,"12:00pm, 7th January 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P050016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P050016,51.761828,-1.260122
200643P057086,"7:35pm, 4th August 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P057086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P057086,51.748389,-1.239483
200643P062046,"1:14pm, 7th April 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P062046/,https://api.cyclestreets.net/v2/collisions.location?id=200643P062046,51.752319,-1.249413
200643P065086,"10:30am, 7th August 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P065086/,https://api.cyclestreets.net/v2/collisions.location?id=200643P065086,51.75483,-1.262555
200643P073116,"2:00pm, 2nd November 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P073116/,https://api.cyclestreets.net/v2/collisions.location?id=200643P073116,51.759014,-1.214383
200643P075056,"7:21am, 9th May 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P075056/,https://api.cyclestreets.net/v2/collisions.location?id=200643P075056,51.742732,-1.226832
200643P078076,"10:20am, 6th July 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P078076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P078076,51.744554,-1.230422
200643P081016,"5:10pm, 11th January 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P081016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P081016,51.770411,-1.266649
200643P092016,"3:36pm, 10th January 2006",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/200643P092016/,https://api.cyclestreets.net/v2/collisions.location?id=200643P092016,51.752225,-1.24869
200643P093076,"8:45am, 11th July 2006",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/200643P093076/,https://api.cyclestreets.net/v2/collisions.location?id=200643P093076,51.77817,-1.270871
