Accident Index,Timestamp,severity,Casualties,Number of Casualties,Number of Vehicles,url,apiUrl,Latitude,Longitude
199943P380119,"11:30am, 25th November 1999",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P380119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P380119,51.744819,-1.229693
199943P382089,"10:00pm, 28th August 1999",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P382089/,https://api.cyclestreets.net/v2/collisions.location?id=199943P382089,51.75268,-1.263894
199943P401019,"7:20pm, 23rd January 1999",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P401019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P401019,51.759807,-1.212051
199943P418069,"2:43pm, 28th June 1999",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P418069/,https://api.cyclestreets.net/v2/collisions.location?id=199943P418069,51.750036,-1.243946
199943P462019,"6:46pm, 26th January 1999",serious,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P462019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P462019,51.737321,-1.19767
199943P473079,"8:30pm, 11th July 1999",serious,Pedestrian,1,2,https://www.cyclestreets.net/collisions/reports/199943P473079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P473079,51.745357,-1.229539
199943P506019,"7:20pm, 29th January 1999",serious,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P506019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P506019,51.734851,-1.245502
199943P003109,"3:30pm, 1st October 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P003109/,https://api.cyclestreets.net/v2/collisions.location?id=199943P003109,51.760039,-1.206396
199943P004029,"4:25pm, 1st February 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P004029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P004029,51.74591,-1.231558
199943P006079,"9:50pm, 2nd July 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P006079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P006079,51.737101,-1.218384
199943P008109,"1:05pm, 2nd October 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P008109/,https://api.cyclestreets.net/v2/collisions.location?id=199943P008109,51.746919,-1.234582
199943P011119,"1:20pm, 2nd November 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P011119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P011119,51.749308,-1.256705
199943P011129,"8:00am, 3rd December 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P011129/,https://api.cyclestreets.net/v2/collisions.location?id=199943P011129,51.759426,-1.235965
199943P013079,"8:00pm, 2nd July 1999",slight,Cyclist,2,3,https://www.cyclestreets.net/collisions/reports/199943P013079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P013079,51.743015,-1.228855
199943P014059,"11:25pm, 1st May 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P014059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P014059,51.736556,-1.217524
199943P014069,"2:23pm, 1st June 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P014069/,https://api.cyclestreets.net/v2/collisions.location?id=199943P014069,51.757603,-1.260336
199943P017089,"3:30pm, 2nd August 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P017089/,https://api.cyclestreets.net/v2/collisions.location?id=199943P017089,51.788303,-1.281147
199943P018029,"3:00pm, 1st February 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P018029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P018029,51.752132,-1.248257
199943P018079,"8:30am, 2nd July 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P018079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P018079,51.780208,-1.266055
199943P019099,"5:57pm, 2nd September 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P019099/,https://api.cyclestreets.net/v2/collisions.location?id=199943P019099,51.776333,-1.264668
199943P022129,"4:30pm, 3rd December 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P022129/,https://api.cyclestreets.net/v2/collisions.location?id=199943P022129,51.750124,-1.243655
199943P023039,"9:37am, 3rd March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P023039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P023039,51.757632,-1.264827
199943P024039,"11:30pm, 2nd March 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P024039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P024039,51.744638,-1.229551
199943P026099,"3:15pm, 2nd September 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P026099/,https://api.cyclestreets.net/v2/collisions.location?id=199943P026099,51.746602,-1.241251
199943P028039,"2:45pm, 3rd March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P028039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P028039,51.756703,-1.260061
199943P028119,"3:10pm, 2nd November 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P028119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P028119,51.73798,-1.215327
199943P029029,"5:55pm, 4th February 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P029029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P029029,51.75261,-1.25274
199943P031129,"11:10am, 3rd December 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P031129/,https://api.cyclestreets.net/v2/collisions.location?id=199943P031129,51.752094,-1.25637
199943P033059,"8:57pm, 5th May 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P033059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P033059,51.748864,-1.243386
199943P034039,"12:20pm, 4th March 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P034039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P034039,51.75166,-1.25884
199943P040049,"12:00pm, 2nd April 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P040049/,https://api.cyclestreets.net/v2/collisions.location?id=199943P040049,51.736465,-1.217381
199943P046109,"9:50am, 5th October 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P046109/,https://api.cyclestreets.net/v2/collisions.location?id=199943P046109,51.763494,-1.225608
199943P053129,"11:45pm, 4th December 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P053129/,https://api.cyclestreets.net/v2/collisions.location?id=199943P053129,51.751672,-1.260868
199943P056059,"11:05pm, 1st May 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P056059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P056059,51.752682,-1.264183
199943P060119,"1:35pm, 5th November 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P060119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P060119,51.760071,-1.211177
199943P061109,"3:20pm, 4th October 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P061109/,https://api.cyclestreets.net/v2/collisions.location?id=199943P061109,51.751821,-1.25594
199943P063079,"5:15pm, 6th July 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P063079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P063079,51.759104,-1.214382
199943P064089,"9:45pm, 5th August 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P064089/,https://api.cyclestreets.net/v2/collisions.location?id=199943P064089,51.748204,-1.238617
199943P066039,"9:07pm, 1st March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P066039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P066039,51.729895,-1.203015
199943P066069,"10:00am, 3rd June 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P066069/,https://api.cyclestreets.net/v2/collisions.location?id=199943P066069,51.762984,-1.258075
199943P068039,"3:24pm, 6th March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P068039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P068039,51.74373,-1.256073
199943P068089,"8:00pm, 5th August 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P068089/,https://api.cyclestreets.net/v2/collisions.location?id=199943P068089,51.747287,-1.23588
199943P071029,"8:45am, 5th February 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P071029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P071029,51.754174,-1.258364
199943P071119,"5:25pm, 6th November 1999",slight,Pedestrian,2,1,https://www.cyclestreets.net/collisions/reports/199943P071119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P071119,51.753646,-1.260111
199943P078029,"2:12pm, 8th February 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P078029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P078029,51.753907,-1.258803
199943P080059,"5:20pm, 7th May 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P080059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P080059,51.764095,-1.235017
199943P093109,"6:00pm, 7th October 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P093109/,https://api.cyclestreets.net/v2/collisions.location?id=199943P093109,51.757939,-1.256564
199943P094099,"4:30pm, 7th September 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P094099/,https://api.cyclestreets.net/v2/collisions.location?id=199943P094099,51.779142,-1.268247
199943P096129,"9:13am, 8th December 1999",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/199943P096129/,https://api.cyclestreets.net/v2/collisions.location?id=199943P096129,51.761066,-1.267669
199943P098059,"8:35am, 11th May 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P098059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P098059,51.768211,-1.231904
199943P101039,"9:00am, 8th March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P101039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P101039,51.749092,-1.265256
199943P101119,"11:00am, 7th November 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P101119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P101119,51.75487,-1.254586
199943P103079,"3:45pm, 9th July 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P103079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P103079,51.750287,-1.241044
199943P104019,"7:50pm, 6th January 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P104019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P104019,51.74835,-1.261501
199943P105069,"12:43pm, 8th June 1999",slight,Cyclist,2,2,https://www.cyclestreets.net/collisions/reports/199943P105069/,https://api.cyclestreets.net/v2/collisions.location?id=199943P105069,51.748849,-1.241068
199943P107079,"7:20pm, 2nd July 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P107079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P107079,51.769951,-1.223034
199943P110019,"8:10am, 6th January 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P110019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P110019,51.783458,-1.268177
199943P112039,"6:30pm, 5th March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P112039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P112039,51.731635,-1.248886
199943P113109,"12:40pm, 10th October 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P113109/,https://api.cyclestreets.net/v2/collisions.location?id=199943P113109,51.781691,-1.273279
199943P114019,"7:15am, 12th January 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P114019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P114019,51.788057,-1.270277
199943P117069,"7:45am, 9th June 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P117069/,https://api.cyclestreets.net/v2/collisions.location?id=199943P117069,51.754744,-1.263136
199943P118119,"7:45pm, 9th November 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P118119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P118119,51.741191,-1.224975
199943P119059,"3:52pm, 11th May 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P119059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P119059,51.74756,-1.236455
199943P121019,"8:20am, 12th January 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P121019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P121019,51.734071,-1.250149
199943P124079,"11:49pm, 11th July 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P124079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P124079,51.775548,-1.268595
199943P126049,"11:34am, 4th April 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P126049/,https://api.cyclestreets.net/v2/collisions.location?id=199943P126049,51.752523,-1.267518
199943P126089,"9:05am, 9th August 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P126089/,https://api.cyclestreets.net/v2/collisions.location?id=199943P126089,51.761033,-1.262309
199943P132049,"8:30pm, 11th April 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P132049/,https://api.cyclestreets.net/v2/collisions.location?id=199943P132049,51.726075,-1.209887
199943P133019,"6:10pm, 11th January 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P133019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P133019,51.732166,-1.219917
199943P134119,"2:05pm, 2nd November 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P134119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P134119,51.753483,-1.248669
199943P137029,"7:15am, 15th February 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P137029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P137029,51.749767,-1.24395
199943P137049,"10:56pm, 9th April 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P137049/,https://api.cyclestreets.net/v2/collisions.location?id=199943P137049,51.750299,-1.256979
199943P138019,"8:45am, 13th January 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P138019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P138019,51.750463,-1.240462
199943P139069,"3:50pm, 12th June 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P139069/,https://api.cyclestreets.net/v2/collisions.location?id=199943P139069,51.725357,-1.223654
199943P139079,"4:45pm, 10th July 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P139079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P139079,51.75971,-1.210894
199943P140039,"12:38pm, 2nd March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P140039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P140039,51.756292,-1.295709
199943P140049,"1:25pm, 2nd April 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P140049/,https://api.cyclestreets.net/v2/collisions.location?id=199943P140049,51.76299,-1.258944
199943P142119,"11:55am, 5th November 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P142119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P142119,51.74431,-1.234482
199943P143019,"10:30am, 8th January 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P143019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P143019,51.758866,-1.260895
199943P143119,"9:45am, 10th November 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P143119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P143119,51.754999,-1.260814
199943P147119,"8:30am, 12th November 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P147119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P147119,51.774165,-1.263109
199943P148099,"5:55pm, 10th September 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P148099/,https://api.cyclestreets.net/v2/collisions.location?id=199943P148099,51.748409,-1.25672
199943P151099,"5:30pm, 12th September 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P151099/,https://api.cyclestreets.net/v2/collisions.location?id=199943P151099,51.765595,-1.20369
199943P152129,"12:42am, 9th December 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P152129/,https://api.cyclestreets.net/v2/collisions.location?id=199943P152129,51.732581,-1.214697
199943P159119,"5:00pm, 12th November 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P159119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P159119,51.734071,-1.250149
199943P163019,"4:45pm, 13th January 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P163019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P163019,51.73492,-1.214946
199943P163099,"12:28pm, 9th September 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P163099/,https://api.cyclestreets.net/v2/collisions.location?id=199943P163099,51.752227,-1.277808
199943P167039,"1:17pm, 13th March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P167039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P167039,51.757578,-1.25628
199943P167059,"6:10pm, 13th May 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P167059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P167059,51.748606,-1.204279
199943P171019,"5:05pm, 13th January 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P171019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P171019,51.756521,-1.259774
199943P173019,"12:59pm, 15th January 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P173019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P173019,51.752693,-1.265922
199943P179039,"6:30pm, 13th March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P179039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P179039,51.786694,-1.282622
199943P181059,"12:51pm, 15th May 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P181059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P181059,51.75003,-1.242932
199943P181069,"2:30pm, 15th June 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P181069/,https://api.cyclestreets.net/v2/collisions.location?id=199943P181069,51.752613,-1.267516
199943P182119,"10:25am, 11th November 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P182119/,https://api.cyclestreets.net/v2/collisions.location?id=199943P182119,51.755751,-1.251819
199943P183099,"5:50pm, 12th September 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P183099/,https://api.cyclestreets.net/v2/collisions.location?id=199943P183099,51.750998,-1.239729
199943P184089,"4:53pm, 12th August 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P184089/,https://api.cyclestreets.net/v2/collisions.location?id=199943P184089,51.74984,-1.22758
199943P186079,"12:45pm, 16th July 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P186079/,https://api.cyclestreets.net/v2/collisions.location?id=199943P186079,51.753733,-1.259675
199943P193059,"11:00am, 18th May 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P193059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P193059,51.753487,-1.263446
199943P194039,"12:30pm, 12th March 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P194039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P194039,51.752973,-1.267511
199943P198029,"6:35pm, 17th February 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P198029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P198029,51.753646,-1.260111
199943P198089,"10:45pm, 14th August 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P198089/,https://api.cyclestreets.net/v2/collisions.location?id=199943P198089,51.753485,-1.263156
199943P199069,"4:49pm, 16th June 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P199069/,https://api.cyclestreets.net/v2/collisions.location?id=199943P199069,51.752504,-1.250134
199943P200029,"7:13pm, 17th February 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P200029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P200029,51.749856,-1.243949
199943P201019,"12:10am, 9th January 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P201019/,https://api.cyclestreets.net/v2/collisions.location?id=199943P201019,51.75553,-1.259501
199943P201029,"7:20pm, 17th February 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P201029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P201029,51.749856,-1.243949
199943P203029,"4:48pm, 16th February 1999",slight,Cyclist,1,3,https://www.cyclestreets.net/collisions/reports/199943P203029/,https://api.cyclestreets.net/v2/collisions.location?id=199943P203029,51.76426,-1.260807
199943P206129,"8:00am, 10th December 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P206129/,https://api.cyclestreets.net/v2/collisions.location?id=199943P206129,51.767216,-1.231051
199943P208039,"2:39pm, 14th March 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P208039/,https://api.cyclestreets.net/v2/collisions.location?id=199943P208039,51.759311,-1.260164
199943P208069,"8:30pm, 12th June 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P208069/,https://api.cyclestreets.net/v2/collisions.location?id=199943P208069,51.753473,-1.261273
199943P213109,"4:45pm, 15th October 1999",slight,Pedestrian,1,1,https://www.cyclestreets.net/collisions/reports/199943P213109/,https://api.cyclestreets.net/v2/collisions.location?id=199943P213109,51.753563,-1.261272
199943P214059,"8:30am, 12th May 1999",slight,Cyclist,1,2,https://www.cyclestreets.net/collisions/reports/199943P214059/,https://api.cyclestreets.net/v2/collisions.location?id=199943P214059,51.762818,-1.232285
