geo_code,geo_label,geo_labelw,label,name,x,y
95EE06,Dunloy,,N9200000295EE06   ,Dunloy,116690.494719239,577978.194852776
E05000251,Askew,,E92000001E05000251,Askew,522108.426762684,179737.698746863
E05003736,Wool,,E92000001E05003736,Wool,383609.152155892,87621.5640145501
95JJ19,Strand,,N9200000295JJ19   ,Strand,98790.4191047796,596409.436386967
E05003384,Sandiacre South,,E92000001E05003384,Sandiacre South,447637.717197035,335778.339698395
W05000245,Dyffryn Ceiriog/Ceiriog Valley,Dyffryn Ceiriog,W92000004W05000245,Dyffryn Ceiriog/Ceiriog Valley,317270.162337411,335925.60166953
E05001290,Kingshurst and Fordbridge,,E92000001E05001290,Kingshurst and Fordbridge,416993.775245655,287492.192255827
E05003748,Chesil Bank,,E92000001E05003748,Chesil Bank,359093.586757904,86595.1567934669
E05002034,Weston-super-Mare Milton and Old Worle,,E92000001E05002034,Weston-super-Mare Milton and Old Worle,334435.549596263,162791.524829792
E05002048,Bradley Stoke South,,E92000001E05002048,Bradley Stoke South,362594.933155888,181319.242055714
E05002074,Winterbourne,,E92000001E05002074,Winterbourne,364423.622952226,180196.566285192
E05008885,Racecourse,,E92000001E05008885,Racecourse,455486.051708569,360945.042882804
95CC04,Carrigatuke,,N9200000295CC04   ,Carrigatuke,97209.3514461972,492571.860878687
E05005544,Fishtoft,,E92000001E05005544,Fishtoft,536246.425645038,342618.501337883
E05007144,Helmingham and Coddenham,,E92000001E05007144,Helmingham and Coddenham,616665.903854846,257120.887338052
W05000737,New Tredegar,Tredegar Newydd,W92000004W05000737,New Tredegar,314446.606379141,203246.543155207
E05004841,Leggatts,,E92000001E05004841,Leggatts,510209.235388069,199093.550103788
E05007853,Lindridge,,E92000001E05007853,Lindridge,367885.679399148,270544.652873984
E05006310,Rillington,,E92000001E05006310,Rillington,487204.131965576,475667.97252532
E05003228,Penrith South,,E92000001E05003228,Penrith South,351524.461960386,529165.21269092
E05002255,Luton and Wayfield,,E92000001E05002255,Luton and Wayfield,576669.70840141,166049.434457783
E05004221,Rochford,,E92000001E05004221,Rochford,586148.41995118,190310.991433952
E05007874,Greenlands,,E92000001E05007874,Greenlands,405724.04830987,265403.199848804
E05002772,Huntingdon North,,E92000001E05002772,Huntingdon North,524639.090604861,273914.996480443
E05004373,Podsmead,,E92000001E05004373,Podsmead,382277.325928375,215963.772104822
E05001003,Central,,E92000001E05001003,Central,457927.696429033,402241.232639267
E05000232,Cazenove,,E92000001E05000232,Cazenove,534087.403590943,187007.554770931
E05004331,Sandywell,,E92000001E05004331,Sandywell,406293.805116927,219713.041793625
E05007049,Cheadle North East,,E92000001E05007049,Cheadle North East,401485.369840203,344733.914316324
E05000652,Breightmet,,E92000001E05000652,Breightmet,374474.750128874,409390.668624595
E05005237,Overton,,E92000001E05005237,Overton,341251.316977695,457415.947753008
S13002680,Nairn,,S92000003S13002680,Nairn,290853.789460963,845278.59829444
W05000766,Tredegar Central and West,Tredegar - Canol a Gorllewin,W92000004W05000766,Tredegar Central and West,314250.160661927,207277.367185116
E05007931,Broadwaters,,E92000001E05007931,Broadwaters,383856.648957093,277770.999450999
E05003117,Broughton St Bridget's,,E92000001E05003117,Broughton St Bridget's,309750.167608636,532995.66437462
E05004608,Ringwood South,,E92000001E05004608,Ringwood South,415264.962514497,102449.373531892
95UU12,Glentaisie,,N9200000295UU12   ,Glentaisie,129219.744529455,597903.88956313
E05001172,Southwick,,E92000001E05001172,Southwick,438362.962763994,558855.764637704
E05001099,Kenton,,E92000001E05001099,Kenton,422204.824485081,567436.899014409
E05004808,Longmeadow,,E92000001E05004808,Longmeadow,526575.069288117,221649.048320489
E05002207,Saints,,E92000001E05002207,Saints,507383.784876765,223314.093534569
W05000179,Tremeirchion,Tremeirchion,W92000004W05000179,Tremeirchion,307662.715620392,374621.127474939
95MM27,Strand,,N9200000295MM27   ,Strand,59906.853573614,580772.815803594
W05000563,Coedffranc Central,Coed-ffranc - Canol,W92000004W05000563,Coedffranc Central,272634.322028981,196875.362556959
E05004747,Aldenham West,,E92000001E05004747,Aldenham West,514931.32531549,198758.839425481
E05005116,Hildenborough,,E92000001E05005116,Hildenborough,556438.336516396,149278.554380428
E05000605,Leytonstone,,E92000001E05000605,Leytonstone,539328.84108512,187500.433191203
E05004169,North Weald Bassett,,E92000001E05004169,North Weald Bassett,549797.594601829,204905.264175756
E05003416,Whitfield,,E92000001E05003416,Whitfield,403933.480857509,393216.028059481
W05000268,New Broughton,New Broughton,W92000004W05000268,New Broughton,331273.080948348,351572.900427694
E05008277,Redruth South,,E92000001E05008277,Redruth South,169817.952739479,40861.2557617179
E05003980,St Marks,,E92000001E05003980,St Marks,569828.911813845,107477.62771204
S13002608,An Taobh Siar agus Nis,,S92000003S13002608,An Taobh Siar agus Nis,140008.48841552,950540.546375257
E05008925,Minehead South,,E92000001E05008925,Minehead South,295528.903439778,145571.29501506
E05005561,Burgh le Marsh,,E92000001E05005561,Burgh le Marsh,551501.466770587,365013.768283047
E05008533,St Neots Eynesbury,,E92000001E05008533,St Neots Eynesbury,518524.886420609,259234.390289991
E05001493,Linthorpe,,E92000001E05001493,Linthorpe,448474.049023078,518243.240984265
E05001947,Keynsham North,,E92000001E05001947,Keynsham North,364467.731679191,169086.572388603
E05006578,Didcot All Saints,,E92000001E05006578,Didcot All Saints,451626.98972742,190426.441713538
E05008220,Falmouth Gyllyngvase,,E92000001E05008220,Falmouth Gyllyngvase,181402.433134619,32022.82068002
E05001491,Kader,,E92000001E05001491,Kader,448946.343841221,516184.356582424
W05000650,St. Augustine's,St. Augustine's,W92000004W05000650,St. Augustine's,318543.86942601,172116.174613434
E05003675,Corfe Mullen Central,,E92000001E05003675,Corfe Mullen Central,398825.338573826,96654.743953731
E05003594,Bradley,,E92000001E05003594,Bradley,283711.094525064,72602.8132005663
E05001316,St Matthew's,,E92000001E05001316,St Matthew's,402155.794003859,298737.346351703
E05001631,Marsh House,,E92000001E05001631,Marsh House,370676.00288446,421107.091158152
E05002279,Great Hollands South,,E92000001E05002279,Great Hollands South,484836.818238732,166639.259740598
E05001225,Longford,,E92000001E05001225,Longford,435574.791626075,283191.064228086
E05006943,Bourne Vale,,E92000001E05006943,Bourne Vale,415410.913259776,302908.955698706
E05000063,Woodhouse,,E92000001E05000063,Woodhouse,526690.285095462,191818.678825272
E05004069,Brentwood West,,E92000001E05004069,Brentwood West,558591.801224696,193180.366219216
E05008352,Chippenham Queens and Sheldon,,E92000001E05008352,Chippenham Queens and Sheldon,390534.085606796,172858.317089444
E05000449,New Cross,,E92000001E05000449,New Cross,536206.178488285,177454.265523887
E05007151,Rickinghall and Walsham,,E92000001E05007151,Rickinghall and Walsham,603086.588993,274474.370768676
W05000359,Aberteifi/Cardigan-Mwldan,Aberteifi-Mwldan,W92000004W05000359,Aberteifi/Cardigan-Mwldan,218433.724315964,247807.392155113
E05003388,Wilsthorpe,,E92000001E05003388,Wilsthorpe,447821.778586876,332942.748369896
E05002216,Kursaal,,E92000001E05002216,Kursaal,589137.216391412,184899.655368146
E05007470,Newton Regis and Warton,,E92000001E05007470,Newton Regis and Warton,427668.861335828,306022.093422893
E05005072,St Ann's,,E92000001E05005072,St Ann's,600643.8589784,161521.53885206
E05004490,Selborne,,E92000001E05004490,Selborne,475873.145832159,135837.386511795
E05002372,Arborfield,,E92000001E05002372,Arborfield,475938.999996238,167559.465656785
E05005523,Measham,,E92000001E05005523,Measham,433916.81798337,311966.220497671
E05001586,Hale,,E92000001E05001586,Hale,346953.949188662,381612.265105631
E05003653,Tamarside,,E92000001E05003653,Tamarside,244512.710768387,74811.6146296977
E05005605,Woodhall Spa,,E92000001E05005605,Woodhall Spa,520722.152440879,362810.942328208
E05008886,Ransom Wood,,E92000001E05008886,Ransom Wood,457519.718250729,359230.009792863
E05001278,Soho and Victoria,,E92000001E05001278,Soho and Victoria,403014.241911896,288246.054026135
E05004506,Fair Oak and Horton Heath,,E92000001E05004506,Fair Oak and Horton Heath,449770.708131792,118849.640159921
E05005489,Hinckley De Montfort,,E92000001E05005489,Hinckley De Montfort,443465.532080394,295212.261153455
W05000623,Penprysg,Penprysg,W92000004W05000623,Penprysg,295896.056237067,184608.424230939
E05005311,Salthill,,E92000001E05005311,Salthill,375429.321765393,442231.044886429
S13002772,North Isles,,S92000003S13002772,North Isles,453662.674946304,1194120.47614603
W05000934,Plymouth,Plymouth,W92000004W05000934,Plymouth,317852.287111697,170171.879535476
E05000101,Sudbury,,E92000001E05000101,Sudbury,516916.865444397,185491.288802496
E05007958,Aycliffe West,,E92000001E05007958,Aycliffe West,426652.372551644,524560.528357342
E05001454,Ossett,,E92000001E05001454,Ossett,427771.182124252,420900.974454596
E05003475,Honiton St Paul's,,E92000001E05003475,Honiton St Paul's,317167.191071468,100665.166448929
E05007189,Southgate,,E92000001E05007189,Southgate,585969.036025307,262770.425123288
E05001538,Ingleby Barwick East,,E92000001E05001538,Ingleby Barwick East,446434.844455683,512516.27482137
E05007402,Tatsfield and Titsey,,E92000001E05007402,Tatsfield and Titsey,541235.379163485,155672.079362633
S13002510,Forfar and District,,S92000003S13002510,Forfar and District,346562.187815759,751098.938304115
E05003497,Newtown,,E92000001E05003497,Newtown,292944.795423539,92884.690144187
E05007504,Leam Valley,,E92000001E05007504,Leam Valley,448688.282722033,266131.753378619
E05006042,Kingthorn,,E92000001E05006042,Kingthorn,466098.977678372,249776.981707283
E05008185,"Gobowen, Selattyn and Weston Rhyn",,E92000001E05008185,"Gobowen, Selattyn and Weston Rhyn",327870.392317724,333782.979722652
W05000473,Garnant,Garnant,W92000004W05000473,Garnant,269187.080972594,213984.951663177
W05000701,Treorchy,Treorci,W92000004W05000701,Treorchy,294776.027227613,196670.549401643
E05006919,Bagots,,E92000001E05006919,Bagots,407119.733592998,326023.385312391
E05001092,Castle,,E92000001E05001092,Castle,421470.069756659,573008.453282477
E05004144,West Mersea,,E92000001E05004144,West Mersea,601886.953374984,213794.853062089
E05005029,Sevenoaks Town and St John's,,E92000001E05005029,Sevenoaks Town and St John's,553719.577720795,154380.804116548
E05006788,Street West,,E92000001E05006788,Street West,347698.706755076,135516.462646185
E05007265,Thames Ditton,,E92000001E05007265,Thames Ditton,515878.26801917,167060.482696222
E05006476,Farndon,,E92000001E05006476,Farndon,478488.679338597,348179.027022849
S13002612,"Carse, Kinnaird and Tryst",,S92000003S13002612,"Carse, Kinnaird and Tryst",289454.70433115,685971.887209963
95GG36,Orangefield,,N9200000295GG36   ,Orangefield,149119.699677706,528078.611449417
95CC10,Hockley,,N9200000295CC10   ,Hockley,103881.148335399,508907.880565467
E05007940,Rock,,E92000001E05007940,Rock,374334.340906616,272192.230823416
E05001470,Foggy Furze,,E92000001E05001470,Foggy Furze,450577.735679909,531105.589633787
95EE08,Glebe,,N9200000295EE08   ,Glebe,111648.687365576,585123.085311303
E05003338,St Helen's,,E92000001E05003338,St Helen's,438228.641984612,372180.390519466
95YY14,Killyclogher,,N9200000295YY14   ,Killyclogher,59813.1413236117,536841.832053953
E05003243,Grange North,,E92000001E05003243,Grange North,340977.24371973,478538.114198059
E05004610,Totton East,,E92000001E05004610,Totton East,435878.714454771,114038.297192356
E05007551,Manor,,E92000001E05007551,Manor,432261.310448636,267411.017140618
E05004628,Abbey,,E92000001E05004628,Abbey,435187.876067443,121383.545034769
E05001765,Westfield,,E92000001E05001765,Westfield,457101.790960873,450588.682741643
E05008635,Macclesfield East,,E92000001E05008635,Macclesfield East,393585.977485382,373197.575417686
E05003583,Thurlestone,,E92000001E05003583,Thurlestone,271024.706672523,44989.5034893562
E05008814,Linton,,E92000001E05008814,Linton,425703.269503542,317806.804259806
E05000662,Hulton,,E92000001E05000662,Hulton,369257.137948818,405564.579360817
E05004792,Harpenden South,,E92000001E05004792,Harpenden South,513888.058356953,212478.987047736
E05004554,Fleet Courtmoor,,E92000001E05004554,Fleet Courtmoor,481019.84810909,153053.238314702
E05000053,Golders Green,,E92000001E05000053,Golders Green,523952.988008116,187728.159375422
E05006225,Rudby,,E92000001E05006225,Rudby,444414.611375166,505984.984169769
E05008302,St Teath,,E92000001E05008302,St Teath,210174.744466096,80351.9439496129
E05008192,The Meres,,E92000001E05008192,The Meres,343392.275710821,330221.719980334
E05006767,Creech,,E92000001E05006767,Creech,365482.966430921,138766.113589806
W05000170,Rhyl East,Rhyl - Dwyrain,W92000004W05000170,Rhyl East,302099.466397399,382623.014097028
95XX22,Rathgael,,N9200000295XX22   ,Rathgael,162696.664825899,534553.919340807
E05000772,Swinton North,,E92000001E05000772,Swinton North,376812.730800979,402316.747518313
E05001397,Denby Dale,,E92000001E05001397,Denby Dale,423676.637068132,410403.75665629
E05005699,Dunholme,,E92000001E05005699,Dunholme,505918.956824943,381147.237114708
E05001248,Kingswinford South,,E92000001E05001248,Kingswinford South,389078.350485401,288274.086545288
E05000840,Abram,,E92000001E05000840,Abram,360905.171281865,402011.055963666
E05000658,Harper Green,,E92000001E05000658,Harper Green,371581.939679629,406290.245820806
E05001704,Pocklington Provincial,,E92000001E05001704,Pocklington Provincial,474490.85252448,449859.677959231
E05001660,Tyldesley,,E92000001E05001660,Tyldesley,331929.396239582,435190.91617916
E05005720,Yarborough,,E92000001E05005720,Yarborough,515403.638795776,409664.154361764
E05007869,Astwood Bank and Feckenham,,E92000001E05007869,Astwood Bank and Feckenham,401552.496205283,262489.077367604
E05005705,Kelsey,,E92000001E05005705,Kelsey,505615.111395542,403005.176311563
E05000731,Saddleworth North,,E92000001E05000731,Saddleworth North,399532.533713523,408649.859700408
E05001883,Arleston,,E92000001E05001883,Arleston,366308.978502889,310700.157587291
E05005659,Sutton Bridge,,E92000001E05005659,Sutton Bridge,549050.194506557,323238.326178557
W05000211,Holywell Central,Treffynnon - Canol,W92000004W05000211,Holywell Central,318792.003291609,375990.634123409
E05008268,Penzance East,,E92000001E05008268,Penzance East,147424.042510916,31003.5994310476
E05000864,Worsley Mesnes,,E92000001E05000864,Worsley Mesnes,357411.596903257,403425.635566135
E05008196,Whitchurch South,,E92000001E05008196,Whitchurch South,356030.643236028,339625.826227461
E05000836,Stretford,,E92000001E05000836,Stretford,379139.759446774,394273.366519291
E05004079,South Weald,,E92000001E05004079,South Weald,556500.362518935,194561.408180902
W05000769,Brynwern,Bryn-wern,W92000004W05000769,Brynwern,327888.116031181,200791.151062305
S13002535,Dee,,S92000003S13002535,Dee,263758.204993791,557743.277863006
E05004155,Grange Hill,,E92000001E05004155,Grange Hill,544403.094101362,192302.934110905
E05000163,Shirley,,E92000001E05000163,Shirley,536632.969648685,165867.641357232
E05002323,Katesgrove,,E92000001E05002323,Katesgrove,471783.962772165,172138.465806517
E05000140,Kilburn,,E92000001E05000140,Kilburn,525570.828292065,183934.354662968
E05006964,Audley and Bignall End,,E92000001E05006964,Audley and Bignall End,379729.761401407,351683.666703867
E05001691,Cottingham North,,E92000001E05001691,Cottingham North,504990.413531879,433941.859474028
E05000690,Bradford,,E92000001E05000690,Bradford,387520.296239351,397814.004826262
95BB01,Ballygowan,,N9200000295BB01   ,Ballygowan,154446.792102772,517129.917104658
E05001610,Lymm,,E92000001E05001610,Lymm,368644.314950024,386965.53493463
S13002724,Thorniewood,,S92000003S13002724,Thorniewood,270757.570024718,662271.327875137
E05000531,Twickenham Riverside,,E92000001E05000531,Twickenham Riverside,517009.254373992,173775.710066706
E05002611,Luffield Abbey,,E92000001E05002611,Luffield Abbey,471430.585094361,237992.383135275
W05000776,Llantarnam,Llantarnam,W92000004W05000776,Llantarnam,329903.550213398,193194.526308315
E05007998,Peterlee East,,E92000001E05007998,Peterlee East,443340.903413374,540909.482477995
E05008846,St David's,,E92000001E05008846,St David's,475788.072069516,263284.109188708
E05004015,Uckfield Central,,E92000001E05004015,Uckfield Central,546861.576525328,121205.166341912
E05008936,Dinnington,,E92000001E05008936,Dinnington,453831.900798477,387537.926525565
E05005762,Buxton,,E92000001E05005762,Buxton,623816.636656885,321614.958644506
E05004101,Galleywood,,E92000001E05004101,Galleywood,572009.61845388,202694.697434046
E05003181,Beckermet,,E92000001E05003181,Beckermet,303132.654211888,508067.340095524
E05007160,Wetheringsett,,E92000001E05007160,Wetheringsett,613656.323768566,267545.490900192
E05006537,Kidlington South,,E92000001E05006537,Kidlington South,449590.263929703,213196.194492016
E05005560,Binbrook,,E92000001E05005560,Binbrook,526480.40147349,392423.421375801
E05007604,Bury,,E92000001E05007604,Bury,496455.210448589,116194.183653061
95NN16,Kilmore,,N9200000295NN16   ,Kilmore,151121.167035173,510101.722737
E05004052,Hatfield Peverel,,E92000001E05004052,Hatfield Peverel,579173.119988524,211443.809559917
E05001911,The Nedge,,E92000001E05001911,The Nedge,371057.616801225,307825.997144308
E05002192,West,,E92000001E05002192,West,516941.10171596,298548.17234034
E05004136,Pyefleet,,E92000001E05004136,Pyefleet,602725.620247225,217039.989867799
E05002397,Bletchley and Fenny Stratford,,E92000001E05002397,Bletchley and Fenny Stratford,487328.099497112,234324.931957329
E05001235,Wyken,,E92000001E05001235,Wyken,437632.089069889,279496.410848732
W05000271,Pant,Pant,W92000004W05000271,Pant,329317.225741616,345939.285458419
E05008400,Till and Wylye Valley,,E92000001E05008400,Till and Wylye Valley,405204.400627157,141949.082433443
E05001525,Westworth,,E92000001E05001525,Westworth,463711.93487759,514116.280550657
E05005883,Mile Cross,,E92000001E05005883,Mile Cross,621586.389867212,310432.286272238
E05005952,Drayton,,E92000001E05005952,Drayton,456034.67631961,262308.239880827
E05002126,Throop and Muscliff,,E92000001E05002126,Throop and Muscliff,410414.388786661,95776.6817030227
E05004497,Bishopstoke East,,E92000001E05004497,Bishopstoke East,447973.278188255,118673.442314861
95YY07,Drumnakilly,,N9200000295YY07   ,Drumnakilly,66334.1569194936,537581.410738931
E05002006,Windmill Hill,,E92000001E05002006,Windmill Hill,359347.144646292,171201.62522465
E05004049,Great Notley and Braintree West,,E92000001E05004049,Great Notley and Braintree West,573936.8631754,221345.823014948
E05007003,Penkridge South East,,E92000001E05007003,Penkridge South East,392809.640928661,311352.483624029
E05002631,Amersham-on-the-Hill,,E92000001E05002631,Amersham-on-the-Hill,497246.209784928,198572.596058234
E05006391,Ranskill,,E92000001E05006391,Ranskill,466904.675466869,387951.510322269
E05003937,Maze Hill,,E92000001E05003937,Maze Hill,579258.591521228,109504.886094974
E05007929,Bewdley and Arley,,E92000001E05007929,Bewdley and Arley,377379.350879481,277533.208819844
E05007621,Rogate,,E92000001E05007621,Rogate,482172.261390688,126346.253522349
E05000442,Downham,,E92000001E05000442,Downham,539264.327317834,171384.411102649
E05002306,Northcroft,,E92000001E05002306,Northcroft,446626.654743702,167498.881270055
E05004909,Harbledown,,E92000001E05004909,Harbledown,610726.17788244,157659.00115188
E05007609,Donnington,,E92000001E05007609,Donnington,484576.006978503,102137.907409007
S13002695,Midlothian South,,S92000003S13002695,Midlothian South,330989.915619996,656775.335723841
E05005516,Breedon,,E92000001E05005516,Breedon,443425.151028441,322602.295049148
E05003591,Ashburton and Buckfastleigh,,E92000001E05003591,Ashburton and Buckfastleigh,274831.103373843,71072.6709963023
E05003132,Moss Bay,,E92000001E05003132,Moss Bay,299019.949781723,526988.00815872
W05000102,Pwllheli South,Pwllheli - De,W92000004W05000102,Pwllheli South,237088.370976855,334300.232596627
E05004916,Northgate,,E92000001E05004916,Northgate,616140.353165944,159008.631708273
E05005530,Whitwick,,E92000001E05005530,Whitwick,443996.583517053,315729.660497997
E05000608,William Morris,,E92000001E05000608,William Morris,536693.648900353,189775.183719686
E05001026,Maltby,,E92000001E05001026,Maltby,455009.253111169,391127.525710234
E05008929,Watchet,,E92000001E05008929,Watchet,307055.595696271,143088.627284048
E05002457,Bevois,,E92000001E05002457,Bevois,442749.346425088,112884.982128852
E05000420,Coldharbour,,E92000001E05000420,Coldharbour,531493.08602233,175557.468932682
E05000726,Failsworth West,,E92000001E05000726,Failsworth West,389309.089055341,400851.655119368
E05001396,Dalton,,E92000001E05001396,Dalton,417087.158920436,418208.51831885
E05000413,Surbiton Hill,,E92000001E05000413,Surbiton Hill,518303.063177258,166453.833465257
E05005820,North Downham,,E92000001E05005820,North Downham,560894.908742046,303984.663061802
E05001184,Brandwood,,E92000001E05001184,Brandwood,406910.392008941,279803.780334448
S13002576,Dunbar and East Linton,,S92000003S13002576,Dunbar and East Linton,365185.262955825,674254.381309419
E05004402,Trinity,,E92000001E05004402,Trinity,386372.312127144,204607.011703181
E05004633,Blackwater,,E92000001E05004633,Blackwater,429933.362960148,121359.971991206
E05005934,Oakley Vale,,E92000001E05005934,Oakley Vale,487968.229464694,286749.22531845
E05008031,Bywell,,E92000001E05008031,Bywell,406147.632615589,565002.924560607
95DD23,Slemish,,N9200000295DD23   ,Slemish,135550.070397156,565693.163827042
E05007893,Warndon Parish North,,E92000001E05007893,Warndon Parish North,388283.083377993,256867.725049978
E05006335,"Scalby, Hackness and Staintondale",,E92000001E05006335,"Scalby, Hackness and Staintondale",496008.661021274,494107.625954481
E05008882,Peafields,,E92000001E05008882,Peafields,455845.359393509,363913.371318674
E05002120,Littledown and Iford,,E92000001E05002120,Littledown and Iford,412597.959392107,93361.2887472594
S13002765,Leaderdale and Melrose,,S92000003S13002765,Leaderdale and Melrose,354492.513729903,646541.384626885
E05004932,Joydens Wood,,E92000001E05004932,Joydens Wood,550806.673704441,171544.883247981
E05005502,Melton Dorian,,E92000001E05005502,Melton Dorian,474129.788395292,317589.870817068
E05007842,Waseley,,E92000001E05007842,Waseley,397814.76864829,277092.234520244
E05004183,Little Parndon and Hare Street,,E92000001E05004183,Little Parndon and Hare Street,543196.223184545,210292.601033434
E05007238,Kirkley,,E92000001E05007238,Kirkley,654086.632200683,292063.957262241
95SS26,Poleglass,,N9200000295SS26   ,Poleglass,140079.615480177,526595.611251472
W05000366,Aberystwyth Rheidol,Aberystwyth Rheidol,W92000004W05000366,Aberystwyth Rheidol,258290.176440453,281046.482631273
E05001052,Fulwood,,E92000001E05001052,Fulwood,427383.616675255,384373.255391654
E05003158,Belah,,E92000001E05003158,Belah,339047.327652589,558343.543788053
E05004172,Shelley,,E92000001E05004172,Shelley,555296.365973505,204863.532391973
E05005001,North Downs,,E92000001E05005001,North Downs,586854.270888724,157058.837095891
E05007647,"Bramber, Upper Beeding and Woodmancote",,E92000001E05007647,"Bramber, Upper Beeding and Woodmancote",521276.743809512,111968.262946656
E05004682,Flamstead End,,E92000001E05004682,Flamstead End,533835.582305,204785.512132872
E05003772,Preston,,E92000001E05003772,Preston,369973.916350638,82790.5866029967
E05003425,Dronfield Woodhouse,,E92000001E05003425,Dronfield Woodhouse,433415.472812225,379328.627741294
E05001727,Yarborough,,E92000001E05001727,Yarborough,524546.190091414,408676.307354871
95EE07,Fairhill,,N9200000295EE07   ,Fairhill,112668.545560922,583402.789194538
E05001187,Hall Green,,E92000001E05001187,Hall Green,410636.457891003,281021.571868009
E05008690,Rossmore,,E92000001E05008690,Rossmore,340113.131310354,378842.412304926
E05004751,Borehamwood Kenilworth,,E92000001E05004751,Borehamwood Kenilworth,520796.043778364,197138.162355472
E05007343,Reigate Hill,,E92000001E05007343,Reigate Hill,526090.953272028,151831.152576374
E05000913,West Derby,,E92000001E05000913,West Derby,340062.530852861,393532.451202381
E05007104,Brandon East,,E92000001E05007104,Brandon East,581281.405752245,282528.401781565
E05000287,Edgware,,E92000001E05000287,Edgware,519243.595086936,190767.927186053
W05000128,Gower,Gyr,W92000004W05000128,Gower,279826.137072126,362419.212111964
E05002650,Prestwood and Heath End,,E92000001E05002650,Prestwood and Heath End,487503.904723599,200025.75093448
E05006831,Coker,,E92000001E05006831,Coker,352901.581523303,112301.43901606
E05005566,Grimoldby,,E92000001E05005566,Grimoldby,539286.586725367,389349.581417162
W05000060,Deiniolen,Deiniolen,W92000004W05000060,Deiniolen,258944.285633826,362347.090424715
E05007361,Woodham,,E92000001E05007361,Woodham,503787.983113359,161958.763829602
E05005002,Park Wood,,E92000001E05005002,Park Wood,578490.02143978,152060.113046889
E05000768,Langworthy,,E92000001E05000768,Langworthy,380997.849525492,398908.002945419
E05005702,Gainsborough North,,E92000001E05005702,Gainsborough North,481659.562848147,390828.107639797
E05000625,Thamesfield,,E92000001E05000625,Thamesfield,523958.282158938,175539.419925508
E05001199,Oscott,,E92000001E05001199,Oscott,407249.768024537,293928.600803094
S13002672,Eilean a' Ch̬o,,S92000003S13002672,Eilean a' Ch̬o,145563.536951807,838121.482562098
E05004295,Lansdown,,E92000001E05004295,Lansdown,394132.79318626,222131.703003068
S13002675,Inverness West,,S92000003S13002675,Inverness West,263298.586490067,843021.515667357
E05000951,St Oswald,,E92000001E05000951,St Oswald,335271.648662002,399724.571841569
E05005324,Helmshore,,E92000001E05005324,Helmshore,376643.812263575,420786.535212598
E05004757,Potters Bar Furzefield,,E92000001E05004757,Potters Bar Furzefield,523733.392147104,201307.855170723
S13002539,Mid and Upper Nithsdale,,S92000003S13002539,Mid and Upper Nithsdale,282435.375911078,598794.80087912
E05002718,Cheveley,,E92000001E05002718,Cheveley,568561.405711778,259986.133926089
E05001829,Bulwell,,E92000001E05001829,Bulwell,453525.076655804,345510.799186143
E05001239,Brockmoor and Pensnett,,E92000001E05001239,Brockmoor and Pensnett,391248.936680859,288842.215692751
S13002519,Oban South and the Isles,,S92000003S13002519,Oban South and the Isles,146153.09380673,737655.133581763
E05005587,St Mary's,,E92000001E05005587,St Mary's,532751.518987513,386265.520872364
E05004954,North Deal,,E92000001E05004954,North Deal,637491.153551053,153179.573921944
E05002797,Comberton,,E92000001E05002797,Comberton,538691.444856299,256713.398928922
E05002320,Battle,,E92000001E05002320,Battle,469825.682886038,174012.569116316
E05006329,Mayfield,,E92000001E05006329,Mayfield,488279.017279914,509978.311932972
E05007052,Checkley,,E92000001E05007052,Checkley,400783.156345936,339066.165238425
E05005093,Margate Central,,E92000001E05005093,Margate Central,635429.664086726,170887.951748884
E05004816,Symonds Green,,E92000001E05004816,Symonds Green,522390.001427437,224793.405784592
E05002346,Langley St Mary's,,E92000001E05002346,Langley St Mary's,500864.872369181,179655.644851341
E05007568,Marine,,E92000001E05007568,Marine,521906.806875432,104668.471068114
E05005813,Gaywood Chase,,E92000001E05005813,Gaywood Chase,563183.235982033,319911.115188524
E05004923,West Bay,,E92000001E05004923,West Bay,615659.913218558,167781.735118605
E05005414,Fairestone,,E92000001E05005414,Fairestone,454789.635729687,306081.375433711
E05007683,East Grinstead Imberhorne,,E92000001E05007683,East Grinstead Imberhorne,537281.896435035,138740.829896134
E05006416,Nuthall East and Strelley,,E92000001E05006416,Nuthall East and Strelley,451058.267481439,343288.62676008
E05000500,Clayhall,,E92000001E05000500,Clayhall,542271.701762664,189350.333603487
W05000456,Wiston,Cas-wis,W92000004W05000456,Wiston,201351.712342049,221621.243567402
E05006981,Seabridge,,E92000001E05006981,Seabridge,384577.460766245,343161.102127816
E05005851,Happisburgh,,E92000001E05005851,Happisburgh,634464.975389765,329365.384390707
E05001302,Aldridge North and Walsall Wood,,E92000001E05001302,Aldridge North and Walsall Wood,405220.736212546,303496.713746061
S13002810,Castle,,S92000003S13002810,Castle,281162.645187263,695101.219663697
E05001110,Westerhope,,E92000001E05001110,Westerhope,418675.409752816,567452.926271562
E05004070,Brizes and Doddinghurst,,E92000001E05004070,Brizes and Doddinghurst,555602.468729421,197914.724436287
E05003756,Halstock,,E92000001E05003756,Halstock,356229.501915629,105946.302327036
E05003679,Ferndown Central,,E92000001E05003679,Ferndown Central,407848.474985472,101270.064738461
95VV29,Tullyhappy,,N9200000295VV29   ,Tullyhappy,111872.881339386,490526.946166452
E05000888,Belle Vale,,E92000001E05000888,Belle Vale,343517.139877988,388548.225870602
E05008003,Sherburn,,E92000001E05008003,Sherburn,433405.35731101,543428.840377644
